1787226289.615360, Self-RAG Decomposed-Shared, pipeline, prepare, start, 9345355453682025
1787226479.409324, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345545247402315
1787226479.409968, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345545248039773
1787226479.890772, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345545728892722
1787226480.040052, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 4, 9345545878138835
1787226480.040834, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345545878913606
1787226480.040911, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345545878974262
1787226480.041311, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345545879397207
1787226480.042899, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345545880973996
1787226480.043923, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345545881985935
1787226480.563044, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345546401190376
1787226480.705436, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345546543520899
1787226480.705656, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345546543773012
1787226480.706872, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345546544946120
1787226480.706950, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345546545010904
1787226480.707082, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345546545151336
1787226480.707249, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345546545311129
1787226480.707488, Self-RAG Decomposed-Shared, End stage, run, start, 9345546545557817
1787226480.707686, Self-RAG Decomposed-Shared, End stage, run, end, 9345546545747770
1787226480.709471, Self-RAG Decomposed-Shared, pipeline - val, run, end, 30373785780725895979851424982669647486, 1787226476.866323, 1, 26, 9345546547551567
1787226481.059028, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345546897261899
1787226482.096486, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 23, 9345547934571753
1787226482.096931, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345547935033786
1787226482.097956, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345547936040061
1787226482.098604, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345547936684031
1787226482.098985, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345547937049232
1787226482.578750, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345548416841329
1787226482.741097, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345548579181385
1787226482.742210, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345548580291500
1787226482.742303, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345548580366877
1787226482.742661, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345548580730030
1787226482.742829, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345548580890718
1787226482.743335, Self-RAG Decomposed-Shared, End stage, run, start, 9345548581406112
1787226482.743531, Self-RAG Decomposed-Shared, End stage, run, end, 9345548581593328
1787226482.744337, Self-RAG Decomposed-Shared, pipeline - val, run, end, 160054788625983389352867277772682542737, 1787226477.246925, 1, 27, 9345548582419059
1787226482.745264, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345548583336086
1787226483.087996, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345548926176732
1787226483.240184, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345549078267797
1787226483.241131, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345549079208840
1787226483.242057, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345549080144811
1787226483.242246, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345549080308731
1787226483.242657, Self-RAG Decomposed-Shared, End stage, run, start, 9345549080738605
1787226483.242888, Self-RAG Decomposed-Shared, End stage, run, end, 9345549080951261
1787226483.243210, Self-RAG Decomposed-Shared, pipeline - val, run, end, 166032868368107421399856315955771547469, 1787226477.749556, 1, 28, 9345549081289678
1787226486.881053, Self-RAG Decomposed-Shared, pipeline - val, run, start, 92052012840482220042849477408517122931, 1787226486.880409, 1, 29, 9345552719145396
1787226486.881601, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345552719675989
1787226486.881970, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345552720040150
1787226486.882074, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345552720147959
1787226486.906026, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345552744106367
1787226486.906293, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345552744380303
1787226486.907104, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345552745180610
1787226486.907338, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345552745412722
1787226486.909210, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345552747275208
1787226487.172301, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345553010440495
1787226487.321783, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345553159868208
1787226487.322102, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345553160168769
1787226487.322403, Self-RAG Decomposed-Shared, Grade router, run, start, 9345553160483986
1787226487.322559, Self-RAG Decomposed-Shared, Grade router, run, end, 9345553160620850
1787226487.322710, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345553160788275
1787226487.323210, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345553161285908
1787226487.323503, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345553161573973
1787226487.325962, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345553164050653
1787226487.594406, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345553432537572
1787226487.881662, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9345553719759811
1787226487.882212, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345553720286341
1787226487.882905, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345553720987479
1787226487.883526, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345553721601849
1787226487.883665, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345553721745913
1787226487.885911, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345553723987712
1787226488.149190, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345553987325384
1787226488.288624, Self-RAG Decomposed-Shared, Shared LLM (hallucination), n_generated_tokens, 4, 9345554126707386
1787226488.288911, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, end, 9345554126975915
1787226488.289675, Self-RAG Decomposed-Shared, Hallucination router, run, start, 9345554127758094
1787226488.289836, Self-RAG Decomposed-Shared, Hallucination router, run, end, 9345554127898014
1787226488.290024, Self-RAG Decomposed-Shared, End stage, run, start, 9345554128105519
1787226488.290579, Self-RAG Decomposed-Shared, End stage, run, end, 9345554128655120
1787226488.290844, Self-RAG Decomposed-Shared, pipeline - val, run, end, 92052012840482220042849477408517122931, 1787226486.880409, 1, 29, 9345554128927233
1787226490.936099, Self-RAG Decomposed-Shared, pipeline - val, run, start, 25380527258118472752578126641894364419, 1787226490.935720, 1, 30, 9345556774188317
1787226490.936748, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345556774825519
1787226490.937138, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345556775208816
1787226490.937297, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345556775371537
1787226490.957437, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345556795523053
1787226490.957669, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345556795758430
1787226490.958506, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345556796584896
1787226490.958692, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345556796767489
1787226490.960963, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345556799029208
1787226491.189528, Self-RAG Decomposed-Shared, pipeline - val, run, start, 24913377671157896766199104598284243599, 1787226491.189130, 1, 31, 9345557027632679
1787226491.191181, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345557029263883
1787226491.192460, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345557030530463
1787226491.192791, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345557030885280
1787226491.232666, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345557070752968
1787226491.233218, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345557071310602
1787226491.234090, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345557072169276
1787226491.337675, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345557175777988
1787226491.484784, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345557322869710
1787226491.485737, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345557323815457
1787226491.485815, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345557323876737
1787226491.486058, Self-RAG Decomposed-Shared, Grade router, run, start, 9345557324129474
1787226491.486189, Self-RAG Decomposed-Shared, Grade router, run, end, 9345557324250818
1787226491.486618, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345557324694563
1787226491.487096, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345557325167301
1787226491.487597, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345557325665606
1787226491.488224, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345557326295176
1787226491.728363, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345557566473818
1787226491.870345, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345557708426725
1787226491.870426, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345557708501557
1787226491.871398, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345557709476552
1787226491.871760, Self-RAG Decomposed-Shared, Grade router, run, start, 9345557709834745
1787226491.872513, Self-RAG Decomposed-Shared, Grade router, run, end, 9345557710575531
1787226491.872755, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345557710828812
1787226491.873130, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345557711193437
1787226492.247062, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345558085181248
1787226492.458901, Self-RAG Decomposed-Shared, pipeline - val, run, start, 270017203980344589259278646086340965357, 1787226492.458809, 1, 32, 9345558296990524
1787226492.459350, Self-RAG Decomposed-Shared, Question dataloader, run, start, 9345558297435870
1787226492.461009, Self-RAG Decomposed-Shared, Question dataloader, run, end, 9345558299092803
1787226492.461169, Self-RAG Decomposed-Shared, Document retriever, run, start, 9345558299255347
1787226492.489812, Self-RAG Decomposed-Shared, Document retriever, run, end, 9345558327901225
1787226492.490138, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, start, 9345558328229210
1787226492.490805, Self-RAG Decomposed-Shared, Retrieval grader formatter, run, end, 9345558328875196
1787226492.490956, Self-RAG Decomposed-Shared, Shared LLM (grade), run, start, 9345558329030669
1787226492.578680, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9345558416764260
1787226492.578762, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, start, 9345558416833237
1787226492.579765, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345558417836504
1787226492.579827, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345558417888024
1787226492.580708, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345558418792618
1787226492.582371, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345558420449375
1787226492.582485, Self-RAG Decomposed-Shared, Shared LLM (hallucination), run, start, 9345558420555232
1787226492.845345, Self-RAG Decomposed-Shared, Shared LLM (grade), first_token, end, 9345558683591046
1787226493.012278, Self-RAG Decomposed-Shared, Shared LLM (grade), n_generated_tokens, 4, 9345558850362763
1787226493.012449, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, start, 9345558850521212
1787226493.013571, Self-RAG Decomposed-Shared, Shared LLM (grade), run, end, 9345558851645775
1787226493.014139, Self-RAG Decomposed-Shared, Grade router, run, start, 9345558852220657
1787226493.014340, Self-RAG Decomposed-Shared, Grade router, run, end, 9345558852401921
1787226493.014623, Self-RAG Decomposed-Shared, Answer generator formatter, run, start, 9345558852701794
1787226493.015115, Self-RAG Decomposed-Shared, Answer generator formatter, run, end, 9345558853187204
1787226493.262289, Self-RAG Decomposed-Shared, Shared LLM (generate), first_token, end, 9345559100395610
1787226493.597868, Self-RAG Decomposed-Shared, Shared LLM (generate), n_generated_tokens, 7, 9345559435953770
1787226493.598043, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, start, 9345559436116379
1787226493.598224, Self-RAG Decomposed-Shared, Shared LLM (generate), run, end, 9345559436291675
1787226493.598925, Self-RAG Decomposed-Shared, Shared LLM (generate), run, start, 9345559436985981
1787226493.601443, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, start, 9345559439522581
1787226493.601855, Self-RAG Decomposed-Shared, Hallucination grader formatter, run, end, 9345559439918294
1787226493.977520, Self-RAG Decomposed-Shared, Shared LLM (hallucination), first_token, end, 9345559815808752
